date,time,people
2020-04-22,17,7171
2020-04-22,18,11674
2020-04-22,19,8688
2020-04-22,20,5222
2020-04-22,21,4704
2020-04-22,22,4197
2020-04-22,23,1124
2020-04-23,0,361
2020-04-23,1,7
2020-04-23,5,0
2020-04-23,6,1176
2020-04-23,7,5591
2020-04-23,8,11900
2020-04-23,9,6723
2020-04-23,10,3976
2020-04-23,11,3237
2020-04-23,12,3651
2020-04-23,13,3656
2020-04-23,14,3478
2020-04-23,15,3629
2020-04-23,16,4933
2020-04-23,17,7819
2020-04-23,18,12149
2020-04-23,19,9297
2020-04-23,20,5603
2020-04-23,21,5027
2020-04-23,22,4504
2020-04-23,23,1224
2020-04-24,0,685
2020-04-24,1,11
2020-04-24,5,0
2020-04-24,6,1183
2020-04-24,7,5445
2020-04-24,8,11500
2020-04-24,9,6690
2020-04-24,10,4249
2020-04-24,11,3535
2020-04-24,12,4168
2020-04-24,13,4653
2020-04-24,14,4294
2020-04-24,15,4531
2020-04-24,16,5919
2020-04-24,17,8840
2020-04-24,18,13570
2020-04-24,19,10584
2020-04-24,20,6606
2020-04-24,21,5845
2020-04-24,22,5977
2020-04-24,23,2151
2020-04-25,0,633
2020-04-25,1,7
2020-04-25,5,1
2020-04-25,6,470
2020-04-25,7,962
2020-04-25,8,1661
2020-04-25,9,2613
2020-04-25,10,3564
2020-04-25,11,3688
2020-04-25,12,4407
2020-04-25,13,4770
2020-04-25,14,5071
2020-04-25,15,5143
2020-04-25,16,5351
2020-04-25,17,6577
2020-04-25,18,6463
2020-04-25,19,4943
2020-04-25,20,4308
2020-04-25,21,4483
2020-04-25,22,5059
2020-04-25,23,1999
2020-04-26,0,337
2020-04-26,1,4
2020-04-26,5,0
2020-04-26,6,408
2020-04-26,7,704
2020-04-26,8,1126
2020-04-26,9,1966
2020-04-26,10,2934
2020-04-26,11,3150
2020-04-26,12,3709
2020-04-26,13,3810
2020-04-26,14,4140
2020-04-26,15,4361
2020-04-26,16,4796
2020-04-26,17,5359
2020-04-26,18,5149
2020-04-26,19,4093
2020-04-26,20,3975
2020-04-26,21,3990
2020-04-26,22,3862
2020-04-26,23,1068
2020-04-27,0,287
2020-04-27,1,6
2020-04-27,5,0
2020-04-27,6,1136
2020-04-27,7,5762
2020-04-27,8,11782
2020-04-27,9,6756
2020-04-27,10,4033
2020-04-27,11,3283
2020-04-27,12,3685
2020-04-27,13,3735
2020-04-27,14,3468
2020-04-27,15,3508
2020-04-27,16,4510
2020-04-27,17,7267
2020-04-27,18,11514
2020-04-27,19,8778
2020-04-27,20,5127
2020-04-27,21,4435
2020-04-27,22,3895
2020-04-27,23,1095
2020-04-28,0,310
2020-04-28,1,7
2020-04-28,5,0
2020-04-28,6,1220
2020-04-28,7,5798
2020-04-28,8,11519
2020-04-28,9,6615
2020-04-28,10,3967
2020-04-28,11,3308
2020-04-28,12,3666
2020-04-28,13,3713
2020-04-28,14,3631
2020-04-28,15,3700
2020-04-28,16,4835
2020-04-28,17,7287
2020-04-28,18,11785
2020-04-28,19,8988
2020-04-28,20,5415
2020-04-28,21,4865
2020-04-28,22,4358
2020-04-28,23,1074
2020-04-29,0,366
2020-04-29,1,4
2020-04-29,5,0
2020-04-29,6,1150
2020-04-29,7,5674
2020-04-29,8,11677
2020-04-29,9,6631
2020-04-29,10,4017
2020-04-29,11,3323
2020-04-29,12,3986
2020-04-29,13,3991
2020-04-29,14,3772
2020-04-29,15,3818
2020-04-29,16,4880
2020-04-29,17,7412
2020-04-29,18,11974
2020-04-29,19,9336
2020-04-29,20,5681
2020-04-29,21,5134
2020-04-29,22,4455
2020-04-29,23,1232
2020-04-30,0,666
2020-04-30,1,18
2020-04-30,5,0
2020-04-30,6,1170
2020-04-30,7,5656
2020-04-30,8,11414
2020-04-30,9,6763
2020-04-30,10,4095
2020-04-30,11,3526
2020-04-30,12,4239
2020-04-30,13,4281
2020-04-30,14,4197
2020-04-30,15,4186
2020-04-30,16,5502
2020-04-30,17,8246
2020-04-30,18,12936
2020-04-30,19,10138
2020-04-30,20,6227
2020-04-30,21,5815
2020-04-30,22,5409
2020-04-30,23,1966
2020-05-01,0,616
2020-05-01,1,8
2020-05-01,5,0
2020-05-01,6,948
2020-05-01,7,3523
2020-05-01,8,3636
2020-05-01,9,3190
2020-05-01,10,3799
2020-05-01,11,4379
2020-05-01,12,4606
2020-05-01,13,4934
2020-05-01,14,5248
2020-05-01,15,5639
2020-05-01,16,6863
2020-05-01,17,8511
2020-05-01,18,8226
2020-05-01,19,6058
2020-05-01,20,5121
2020-05-01,21,5022
2020-05-01,22,5293
2020-05-01,23,2084
2020-05-02,0,554
2020-05-02,1,6
2020-05-02,5,0
2020-05-02,6,476
2020-05-02,7,952
2020-05-02,8,1605
2020-05-02,9,2684
2020-05-02,10,3496
2020-05-02,11,3935
2020-05-02,12,4744
2020-05-02,13,4855
2020-05-02,14,5368
2020-05-02,15,5580
2020-05-02,16,5544
2020-05-02,17,6759
2020-05-02,18,6465
2020-05-02,19,5024
2020-05-02,20,4602
2020-05-02,21,4841
2020-05-02,22,4997
2020-05-02,23,2061
2020-05-03,0,382
2020-05-03,1,2
2020-05-03,5,0
2020-05-03,6,463
2020-05-03,7,705
2020-05-03,8,1225
2020-05-03,9,2181
2020-05-03,10,3065
2020-05-03,11,3400
2020-05-03,12,3948
2020-05-03,13,4041
2020-05-03,14,4757
2020-05-03,15,5142
2020-05-03,16,5290
2020-05-03,17,5803
2020-05-03,18,5670
2020-05-03,19,4585
2020-05-03,20,4255
2020-05-03,21,4541
2020-05-03,22,4118
2020-05-03,23,1205
2020-05-04,0,326
2020-05-04,1,4
2020-05-04,5,1
2020-05-04,6,1244
2020-05-04,7,5756
2020-05-04,8,11963
2020-05-04,9,7171
2020-05-04,10,4109
2020-05-04,11,3454
2020-05-04,12,3826
2020-05-04,13,3830
2020-05-04,14,3698
2020-05-04,15,3720
2020-05-04,16,4832
2020-05-04,17,7362
2020-05-04,18,11671
2020-05-04,19,9189
2020-05-04,20,5689
2020-05-04,21,4547
2020-05-04,22,4019
2020-05-04,23,1095
2020-05-05,0,368
2020-05-05,1,4
2020-05-05,5,0
2020-05-05,6,1177
2020-05-05,7,5826
2020-05-05,8,12072
2020-05-05,9,7058
2020-05-05,10,4037
2020-05-05,11,3341
2020-05-05,12,3763
2020-05-05,13,3989
2020-05-05,14,3730
2020-05-05,15,3740
2020-05-05,16,4933
2020-05-05,17,7529
2020-05-05,18,11930
2020-05-05,19,9407
2020-05-05,20,5728
2020-05-05,21,5018
2020-05-05,22,4234
2020-05-05,23,1236
2020-05-06,0,339
2020-05-06,1,4
2020-05-06,5,0
2020-05-06,6,1131
2020-05-06,7,5749
2020-05-06,8,12016
2020-05-06,9,7196
2020-05-06,10,4126
2020-05-06,11,3555
2020-05-06,12,3981
2020-05-06,13,4026
2020-05-06,14,3886
2020-05-06,15,3901
2020-05-06,16,5179
2020-05-06,17,7761
2020-05-06,18,12543
2020-05-06,19,9460
2020-05-06,20,6111
2020-05-06,21,5339
2020-05-06,22,4594
2020-05-06,23,1275
2020-05-07,0,458
2020-05-07,1,8
2020-05-07,5,0
2020-05-07,6,1184
2020-05-07,7,5728
2020-05-07,8,11745
2020-05-07,9,7305
2020-05-07,10,4228
2020-05-07,11,3545
2020-05-07,12,3968
2020-05-07,13,4291
2020-05-07,14,4037
2020-05-07,15,3983
2020-05-07,16,5195
2020-05-07,17,8033
2020-05-07,18,12692
2020-05-07,19,9686
2020-05-07,20,6036
2020-05-07,21,5475
2020-05-07,22,4759
2020-05-07,23,1445
2020-05-08,0,803
2020-05-08,1,9
2020-05-08,5,0
2020-05-08,6,1302
2020-05-08,7,5718
2020-05-08,8,11560
2020-05-08,9,6873
2020-05-08,10,4308
2020-05-08,11,4014
2020-05-08,12,4904
2020-05-08,13,5127
2020-05-08,14,4871
2020-05-08,15,5188
2020-05-08,16,7012
2020-05-08,17,10201
2020-05-08,18,15129
2020-05-08,19,12175
2020-05-08,20,7398
2020-05-08,21,6522
2020-05-08,22,6995
2020-05-08,23,2545
2020-05-09,0,660
2020-05-09,1,9
2020-05-09,5,2
2020-05-09,6,567
2020-05-09,7,1214
2020-05-09,8,2046
2020-05-09,9,2909
2020-05-09,10,4103
2020-05-09,11,4768
2020-05-09,12,5562
2020-05-09,13,5785
2020-05-09,14,6303
2020-05-09,15,6415
2020-05-09,16,7104
2020-05-09,17,8118
2020-05-09,18,7477
2020-05-09,19,6089
2020-05-09,20,5017
2020-05-09,21,5431
2020-05-09,22,5780
2020-05-09,23,2273
2020-05-10,0,376
2020-05-10,1,6
2020-05-10,5,0
2020-05-10,6,432
2020-05-10,7,685
2020-05-10,8,1301
2020-05-10,9,2331
2020-05-10,10,3451
2020-05-10,11,4226
2020-05-10,12,4465
2020-05-10,13,4577
2020-05-10,14,5352
2020-05-10,15,6135
2020-05-10,16,6235
2020-05-10,17,6949
2020-05-10,18,6022
2020-05-10,19,5162
2020-05-10,20,4813
2020-05-10,21,5020
2020-05-10,22,4588
2020-05-10,23,1350
2020-05-11,0,324
2020-05-11,1,5
2020-05-11,5,0
2020-05-11,6,1201
2020-05-11,7,5823
2020-05-11,8,12221
2020-05-11,9,7474
2020-05-11,10,4276
2020-05-11,11,3544
2020-05-11,12,3856
2020-05-11,13,3810
2020-05-11,14,3783
2020-05-11,15,3836
2020-05-11,16,4970
2020-05-11,17,7599
2020-05-11,18,12193
2020-05-11,19,9509
2020-05-11,20,5553
2020-05-11,21,4777
2020-05-11,22,4357
2020-05-11,23,1112
2020-05-12,0,399
2020-05-12,1,4
2020-05-12,5,0
2020-05-12,6,1219
2020-05-12,7,5839
2020-05-12,8,12334
2020-05-12,9,7665
2020-05-12,10,4254
2020-05-12,11,3460
2020-05-12,12,3800
2020-05-12,13,3810
2020-05-12,14,3594
2020-05-12,15,3566
2020-05-12,16,5062
2020-05-12,17,7563
2020-05-12,18,12197
2020-05-12,19,9723
2020-05-12,20,5680
2020-05-12,21,5173
2020-05-12,22,4481
2020-05-12,23,1243
2020-05-13,0,423
2020-05-13,1,6
2020-05-13,5,0
2020-05-13,6,1200
2020-05-13,7,5753
2020-05-13,8,12052
2020-05-13,9,7313
2020-05-13,10,4253
2020-05-13,11,3677
2020-05-13,12,4192
2020-05-13,13,4255
2020-05-13,14,4021
2020-05-13,15,4105
2020-05-13,16,5244
2020-05-13,17,7926
2020-05-13,18,12586
2020-05-13,19,9881
2020-05-13,20,5885
2020-05-13,21,5417
2020-05-13,22,4637
2020-05-13,23,1415
2020-05-14,0,455
2020-05-14,1,4
2020-05-14,5,0
2020-05-14,6,1178
2020-05-14,7,5761
2020-05-14,8,12323
2020-05-14,9,7288
2020-05-14,10,4109
2020-05-14,11,3653
2020-05-14,12,4135
2020-05-14,13,4239
2020-05-14,14,3775
2020-05-14,15,4203
2020-05-14,16,5333
2020-05-14,17,8431
2020-05-14,18,12914
2020-05-14,19,9727
2020-05-14,20,5792
2020-05-14,21,5414
2020-05-14,22,4935
2020-05-14,23,1385
2020-05-15,0,845
2020-05-15,1,4
2020-05-15,5,0
2020-05-15,6,1309
2020-05-15,7,5771
2020-05-15,8,11832
2020-05-15,9,7105
2020-05-15,10,4511
2020-05-15,11,4185
2020-05-15,12,5966
2020-05-15,13,5860
2020-05-15,14,5436
2020-05-15,15,5385
2020-05-15,16,6300
2020-05-15,17,9393
2020-05-15,18,14440
2020-05-15,19,11891
2020-05-15,20,6766
2020-05-15,21,6373
2020-05-15,22,6723
2020-05-15,23,2622
2020-05-16,0,745
2020-05-16,1,4
2020-05-16,5,0
2020-05-16,6,664
2020-05-16,7,1324
2020-05-16,8,2242
2020-05-16,9,2943
2020-05-16,10,4094
2020-05-16,11,4852
2020-05-16,12,5667
2020-05-16,13,6270
2020-05-16,14,6590
2020-05-16,15,6317
2020-05-16,16,6824
2020-05-16,17,8142
2020-05-16,18,7665
2020-05-16,19,6181
2020-05-16,20,5336
2020-05-16,21,5584
2020-05-16,22,5975
2020-05-16,23,2443
2020-05-17,0,378
2020-05-17,1,2
2020-05-17,5,1
2020-05-17,6,544
2020-05-17,7,894
2020-05-17,8,1336
2020-05-17,9,2331
2020-05-17,10,3265
2020-05-17,11,4013
2020-05-17,12,4959
2020-05-17,13,4958
2020-05-17,14,5604
2020-05-17,15,5951
2020-05-17,16,6290
2020-05-17,17,6960
2020-05-17,18,6533
2020-05-17,19,5334
2020-05-17,20,4824
2020-05-17,21,4985
2020-05-17,22,4490
2020-05-17,23,1287
2020-05-18,0,312
2020-05-18,1,2
2020-05-18,5,1
2020-05-18,6,1228
2020-05-18,7,5873
2020-05-18,8,12225
2020-05-18,9,7537
2020-05-18,10,4446
2020-05-18,11,3597
2020-05-18,12,3959
2020-05-18,13,3781
2020-05-18,14,3832
2020-05-18,15,3816
2020-05-18,16,5069
2020-05-18,17,8024
2020-05-18,18,12643
2020-05-18,19,9738
2020-05-18,20,5564
2020-05-18,21,4834
2020-05-18,22,4276
2020-05-18,23,1098
2020-05-19,0,348
2020-05-19,1,4
2020-05-19,5,0
2020-05-19,6,1199
2020-05-19,7,5917
2020-05-19,8,12681
2020-05-19,9,7806
2020-05-19,10,4229
2020-05-19,11,3551
2020-05-19,12,3822
2020-05-19,13,4013
2020-05-19,14,3731
2020-05-19,15,3753
2020-05-19,16,5350
2020-05-19,17,7763
2020-05-19,18,12802
2020-05-19,19,10062
2020-05-19,20,5767
2020-05-19,21,5174
2020-05-19,22,4454
2020-05-19,23,1282
2020-05-20,0,468
2020-05-20,1,8
2020-05-20,5,0
2020-05-20,6,1152
2020-05-20,7,6025
2020-05-20,8,12490
2020-05-20,9,7357
2020-05-20,10,4249
2020-05-20,11,3743
2020-05-20,12,4319
2020-05-20,13,4437
2020-05-20,14,4363
2020-05-20,15,4202
2020-05-20,16,5662
2020-05-20,17,8581
2020-05-20,18,13251
2020-05-20,19,10415
2020-05-20,20,6013
2020-05-20,21,5476
2020-05-20,22,4896
2020-05-20,23,1402
2020-05-21,0,407
2020-05-21,1,3
2020-05-21,5,2
2020-05-21,6,1209
2020-05-21,7,5750
2020-05-21,8,12455
2020-05-21,9,7620
2020-05-21,10,4364
2020-05-21,11,3747
2020-05-21,12,4379
2020-05-21,13,4454
2020-05-21,14,4170
2020-05-21,15,4278
2020-05-21,16,5502
2020-05-21,17,8472
2020-05-21,18,13763
2020-05-21,19,10762
2020-05-21,20,6412
2020-05-21,21,5546
2020-05-21,22,4824
2020-05-21,23,1356
2020-05-22,0,783
2020-05-22,1,12
2020-05-22,5,1
2020-05-22,6,1239
2020-05-22,7,5573
2020-05-22,8,12190
2020-05-22,9,7404
2020-05-22,10,4501
2020-05-22,11,4133
2020-05-22,12,4611
2020-05-22,13,5101
2020-05-22,14,4592
2020-05-22,15,4858
2020-05-22,16,6649
2020-05-22,17,9886
2020-05-22,18,15459
2020-05-22,19,12840
2020-05-22,20,7203
2020-05-22,21,6380
2020-05-22,22,6968
2020-05-22,23,2609
2020-05-23,0,801
2020-05-23,1,12
2020-05-23,5,0
2020-05-23,6,514
2020-05-23,7,1048
2020-05-23,8,1953
2020-05-23,9,2915
2020-05-23,10,4232
2020-05-23,11,4828
2020-05-23,12,5401
2020-05-23,13,6141
2020-05-23,14,6051
2020-05-23,15,6461
2020-05-23,16,6872
2020-05-23,17,8209
2020-05-23,18,7751
2020-05-23,19,6279
2020-05-23,20,5351
2020-05-23,21,5678
2020-05-23,22,6295
2020-05-23,23,2560
2020-05-24,0,464
2020-05-24,1,6
2020-05-24,5,0
2020-05-24,6,518
2020-05-24,7,776
2020-05-24,8,1372
2020-05-24,9,2414
2020-05-24,10,3623
2020-05-24,11,4436
2020-05-24,12,4940
2020-05-24,13,5210
2020-05-24,14,5772
2020-05-24,15,6329
2020-05-24,16,6443
2020-05-24,17,7212
2020-05-24,18,6629
2020-05-24,19,5597
2020-05-24,20,5043
2020-05-24,21,5087
2020-05-24,22,4682
2020-05-24,23,1540
2020-05-25,0,327
2020-05-25,1,7
2020-05-25,5,1
2020-05-25,6,1272
2020-05-25,7,5747
2020-05-25,8,12583
2020-05-25,9,7760
2020-05-25,10,4576
2020-05-25,11,3979
2020-05-25,12,4250
2020-05-25,13,4327
2020-05-25,14,4207
2020-05-25,15,4075
2020-05-25,16,5292
2020-05-25,17,7919
2020-05-25,18,12569
2020-05-25,19,9903
2020-05-25,20,5688
2020-05-25,21,4938
2020-05-25,22,4316
2020-05-25,23,1166
2020-05-26,0,394
2020-05-26,1,4
2020-05-26,5,0
2020-05-26,6,1182
2020-05-26,7,5853
2020-05-26,8,12579
2020-05-26,9,7632
2020-05-26,10,4426
2020-05-26,11,3764
2020-05-26,12,4385
2020-05-26,13,4454
2020-05-26,14,4297
2020-05-26,15,4306
2020-05-26,16,5225
2020-05-26,17,7865
2020-05-26,18,12890
2020-05-26,19,10038
2020-05-26,20,5903
2020-05-26,21,5207
2020-05-26,22,4470
2020-05-26,23,1226
2020-05-27,0,446
2020-05-27,1,6
2020-05-27,5,0
2020-05-27,6,1121
2020-05-27,7,5746
2020-05-27,8,12870
2020-05-27,9,7931
2020-05-27,10,4571
2020-05-27,11,3825
2020-05-27,12,4427
2020-05-27,13,4370
2020-05-27,14,4281
2020-05-27,15,4264
2020-05-27,16,5517
2020-05-27,17,8699
2020-05-27,18,13746
2020-05-27,19,10249
2020-05-27,20,6173
2020-05-27,21,5562
2020-05-27,22,4924
2020-05-27,23,1449
2020-05-28,0,488
2020-05-28,1,4
2020-05-28,5,0
2020-05-28,6,1152
2020-05-28,7,5606
2020-05-28,8,12892
2020-05-28,9,8133
2020-05-28,10,4650
2020-05-28,11,3883
2020-05-28,12,4364
2020-05-28,13,4541
2020-05-28,14,4122
2020-05-28,15,4199
2020-05-28,16,5408
2020-05-28,17,8638
2020-05-28,18,13860
2020-05-28,19,10623
2020-05-28,20,6306
2020-05-28,21,5806
2020-05-28,22,5096
2020-05-28,23,1642
2020-05-29,0,1032
2020-05-29,1,10
2020-05-29,5,0
2020-05-29,6,1233
2020-05-29,7,5631
2020-05-29,8,12460
2020-05-29,9,7487
2020-05-29,10,4785
2020-05-29,11,4497
2020-05-29,12,5268
2020-05-29,13,5793
2020-05-29,14,5815
2020-05-29,15,5568
2020-05-29,16,7209
2020-05-29,17,10440
2020-05-29,18,15876
2020-05-29,19,13190
2020-05-29,20,7970
2020-05-29,21,7026
2020-05-29,22,7282
2020-05-29,23,3024
2020-05-30,0,987
2020-05-30,1,15
2020-05-30,5,0
2020-05-30,6,647
2020-05-30,7,1221
2020-05-30,8,2234
2020-05-30,9,3110
2020-05-30,10,4691
2020-05-30,11,5648
2020-05-30,12,6424
2020-05-30,13,7561
2020-05-30,14,8372
2020-05-30,15,8437
2020-05-30,16,8661
2020-05-30,17,9609
2020-05-30,18,9399
2020-05-30,19,7336
2020-05-30,20,6251
2020-05-30,21,6479
2020-05-30,22,6719
2020-05-30,23,3039
2020-05-31,0,554
2020-05-31,1,5
2020-05-31,5,0
2020-05-31,6,575
2020-05-31,7,960
2020-05-31,8,1574
2020-05-31,9,2598
2020-05-31,10,3854
2020-05-31,11,5070
2020-05-31,12,5767
2020-05-31,13,6471
2020-05-31,14,7227
2020-05-31,15,7647
2020-05-31,16,7897
2020-05-31,17,8681
2020-05-31,18,8115
2020-05-31,19,6182
2020-05-31,20,5434
2020-05-31,21,5512
2020-05-31,22,4841
2020-05-31,23,1522
2020-06-01,0,378
2020-06-01,1,2
2020-06-01,5,0
2020-06-01,6,1289
2020-06-01,7,5916
2020-06-01,8,12927
2020-06-01,9,7886
2020-06-01,10,4563
2020-06-01,11,3877
2020-06-01,12,4341
2020-06-01,13,4101
2020-06-01,14,4133
2020-06-01,15,4082
2020-06-01,16,5016
2020-06-01,17,8002
2020-06-01,18,13119
2020-06-01,19,10298
2020-06-01,20,6165
2020-06-01,21,5169
2020-06-01,22,4348
2020-06-01,23,1186
2020-06-02,0,368
2020-06-02,1,5
2020-06-02,5,1
2020-06-02,6,1248
2020-06-02,7,5885
2020-06-02,8,13097
2020-06-02,9,7717
2020-06-02,10,4494
2020-06-02,11,3940
2020-06-02,12,4177
2020-06-02,13,4254
2020-06-02,14,4118
2020-06-02,15,4073
2020-06-02,16,5143
2020-06-02,17,8043
2020-06-02,18,13313
2020-06-02,19,10225
2020-06-02,20,6059
2020-06-02,21,5190
2020-06-02,22,4517
2020-06-02,23,1305
2020-06-03,0,462
2020-06-03,1,4
2020-06-03,5,0
2020-06-03,6,1186
2020-06-03,7,5890
2020-06-03,8,13151
2020-06-03,9,7556
2020-06-03,10,4411
2020-06-03,11,3980
2020-06-03,12,4372
2020-06-03,13,4476
2020-06-03,14,4325
2020-06-03,15,4294
2020-06-03,16,5620
2020-06-03,17,8369
2020-06-03,18,13711
2020-06-03,19,10658
2020-06-03,20,6592
2020-06-03,21,5759
2020-06-03,22,5080
2020-06-03,23,1448
2020-06-04,0,546
2020-06-04,1,9
2020-06-04,5,2
2020-06-04,6,1230
2020-06-04,7,5753
2020-06-04,8,13276
2020-06-04,9,7430
2020-06-04,10,4583
2020-06-04,11,4001
2020-06-04,12,4565
2020-06-04,13,4632
2020-06-04,14,4383
2020-06-04,15,4509
2020-06-04,16,5579
2020-06-04,17,8708
2020-06-04,18,13892
2020-06-04,19,10572
2020-06-04,20,6315
2020-06-04,21,5886
2020-06-04,22,5244
2020-06-04,23,1585
2020-06-05,0,1037
2020-06-05,1,11
2020-06-05,5,0
2020-06-05,6,1344
2020-06-05,7,5771
2020-06-05,8,12421
2020-06-05,9,7473
2020-06-05,10,4751
2020-06-05,11,4579
2020-06-05,12,5170
2020-06-05,13,5739
2020-06-05,14,5445
2020-06-05,15,5575
2020-06-05,16,7412
2020-06-05,17,10477
2020-06-05,18,16132
2020-06-05,19,12969
2020-06-05,20,7861
2020-06-05,21,7240
2020-06-05,22,7422
2020-06-05,23,3181
2020-06-06,0,854
2020-06-06,1,11
2020-06-06,5,0
2020-06-06,6,683
2020-06-06,7,1356
2020-06-06,8,2318
2020-06-06,9,3404
2020-06-06,10,4605
2020-06-06,11,5599
2020-06-06,12,6536
2020-06-06,13,7101
2020-06-06,14,7414
2020-06-06,15,7917
2020-06-06,16,8613
2020-06-06,17,9505
2020-06-06,18,9383
2020-06-06,19,7158
2020-06-06,20,6295
2020-06-06,21,6305
2020-06-06,22,6684
2020-06-06,23,3068
2020-06-07,0,440
2020-06-07,1,4
2020-06-07,5,0
2020-06-07,6,632
2020-06-07,7,1021
2020-06-07,8,1642
2020-06-07,9,2691
2020-06-07,10,3868
2020-06-07,11,5015
2020-06-07,12,5471
2020-06-07,13,5643
2020-06-07,14,6180
2020-06-07,15,6645
2020-06-07,16,6895
2020-06-07,17,7577
2020-06-07,18,7005
2020-06-07,19,5804
2020-06-07,20,5095
2020-06-07,21,5275
2020-06-07,22,4614
2020-06-07,23,1342
2020-06-08,0,443
2020-06-08,1,5
2020-06-08,5,0
2020-06-08,6,1301
2020-06-08,7,5726
2020-06-08,8,13063
2020-06-08,9,7726
2020-06-08,10,4466
2020-06-08,11,4042
2020-06-08,12,4386
2020-06-08,13,4367
2020-06-08,14,4320
2020-06-08,15,4267
2020-06-08,16,5494
2020-06-08,17,8516
2020-06-08,18,13394
2020-06-08,19,10350
2020-06-08,20,6059
2020-06-08,21,5095
2020-06-08,22,4570
2020-06-08,23,1205
2020-06-09,0,472
2020-06-09,1,6
2020-06-09,5,1
2020-06-09,6,1226
2020-06-09,7,5730
2020-06-09,8,13008
2020-06-09,9,7926
2020-06-09,10,4391
2020-06-09,11,3944
2020-06-09,12,4316
2020-06-09,13,4682
2020-06-09,14,4281
2020-06-09,15,4438
2020-06-09,16,5519
2020-06-09,17,8377
2020-06-09,18,13575
2020-06-09,19,10394
2020-06-09,20,6163
2020-06-09,21,5628
2020-06-09,22,4961
2020-06-09,23,1286
2020-06-10,0,488
2020-06-10,1,15
2020-06-10,5,0
2020-06-10,6,1227
2020-06-10,7,5886
2020-06-10,8,13168
2020-06-10,9,7745
2020-06-10,10,4445
2020-06-10,11,4197
2020-06-10,12,4789
2020-06-10,13,4643
2020-06-10,14,4610
2020-06-10,15,4684
2020-06-10,16,5832
2020-06-10,17,8692
2020-06-10,18,14082
2020-06-10,19,10503
2020-06-10,20,6594
2020-06-10,21,5949
2020-06-10,22,5113
2020-06-10,23,1504
2020-06-11,0,496
2020-06-11,1,9
2020-06-11,5,0
2020-06-11,6,1206
2020-06-11,7,5793
2020-06-11,8,13199
2020-06-11,9,8031
2020-06-11,10,4384
2020-06-11,11,4304
2020-06-11,12,4683
2020-06-11,13,4934
2020-06-11,14,4817
2020-06-11,15,4784
2020-06-11,16,6111
2020-06-11,17,8903
2020-06-11,18,14344
2020-06-11,19,10882
2020-06-11,20,6558
2020-06-11,21,6073
2020-06-11,22,5374
2020-06-11,23,1615
2020-06-12,0,1076
2020-06-12,1,16
2020-06-12,5,3
2020-06-12,6,1367
2020-06-12,7,5791
2020-06-12,8,12645
2020-06-12,9,7602
2020-06-12,10,4796
2020-06-12,11,4790
2020-06-12,12,5409
2020-06-12,13,5755
2020-06-12,14,5540
2020-06-12,15,5590
2020-06-12,16,7173
2020-06-12,17,11105
2020-06-12,18,16126
2020-06-12,19,13087
2020-06-12,20,7713
2020-06-12,21,7501
2020-06-12,22,7670
2020-06-12,23,3143
2020-06-13,0,948
2020-06-13,1,12
2020-06-13,5,0
2020-06-13,6,724
2020-06-13,7,1401
2020-06-13,8,2505
2020-06-13,9,3427
2020-06-13,10,4827
2020-06-13,11,5773
2020-06-13,12,6475
2020-06-13,13,7258
2020-06-13,14,7351
2020-06-13,15,7903
2020-06-13,16,8456
2020-06-13,17,9970
2020-06-13,18,9300
2020-06-13,19,7154
2020-06-13,20,6408
2020-06-13,21,6730
2020-06-13,22,7005
2020-06-13,23,3052
2020-06-14,0,377
2020-06-14,1,3
2020-06-14,5,1
2020-06-14,6,610
2020-06-14,7,957
2020-06-14,8,1624
2020-06-14,9,2743
2020-06-14,10,4093
2020-06-14,11,4914
2020-06-14,12,5523
2020-06-14,13,5960
2020-06-14,14,6592
2020-06-14,15,6860
2020-06-14,16,7254
2020-06-14,17,7848
2020-06-14,18,6906
2020-06-14,19,5842
2020-06-14,20,5272
2020-06-14,21,5392
2020-06-14,22,4710
2020-06-14,23,1341
2020-06-15,0,381
2020-06-15,1,3
2020-06-15,5,2
2020-06-15,6,1323
2020-06-15,7,5697
2020-06-15,8,12837
2020-06-15,9,7884
2020-06-15,10,4640
2020-06-15,11,4099
2020-06-15,12,4678
2020-06-15,13,4776
2020-06-15,14,4554
2020-06-15,15,4679
2020-06-15,16,5431
2020-06-15,17,8543
2020-06-15,18,13173
2020-06-15,19,10185
2020-06-15,20,6048
2020-06-15,21,5493
2020-06-15,22,4578
2020-06-15,23,1195
2020-06-16,0,441
2020-06-16,1,5
2020-06-16,5,0
2020-06-16,6,1241
2020-06-16,7,5695
2020-06-16,8,13149
2020-06-16,9,7920
2020-06-16,10,4484
2020-06-16,11,4185
2020-06-16,12,4540
2020-06-16,13,4780
2020-06-16,14,4700
2020-06-16,15,4658
2020-06-16,16,5663
2020-06-16,17,8730
2020-06-16,18,13471
2020-06-16,19,10378
2020-06-16,20,6503
2020-06-16,21,5729
2020-06-16,22,4773
2020-06-16,23,1377
2020-06-17,0,485
2020-06-17,1,8
2020-06-17,5,0
2020-06-17,6,1153
2020-06-17,7,5730
2020-06-17,8,12920
2020-06-17,9,7708
2020-06-17,10,4569
2020-06-17,11,4248
2020-06-17,12,4706
2020-06-17,13,4798
2020-06-17,14,4685
2020-06-17,15,4762
2020-06-17,16,5826
2020-06-17,17,8772
2020-06-17,18,13952
2020-06-17,19,10360
2020-06-17,20,6522
2020-06-17,21,5990
2020-06-17,22,5476
