date,time,people
2020-06-17,1,15
2020-06-17,5,0
2020-06-17,6,4005
2020-06-17,7,12728
2020-06-17,8,22517
2020-06-17,9,13311
2020-06-17,10,9354
2020-06-17,11,9649
2020-06-17,12,10934
2020-06-17,13,11163
2020-06-17,14,10572
2020-06-17,15,10855
2020-06-17,16,13103
2020-06-17,17,20776
2020-06-17,18,26132
2020-06-17,19,16338
2020-06-17,20,11153
2020-06-17,21,11158
2020-06-17,22,10463
2020-06-17,23,2916
2020-06-18,0,1013
2020-06-18,1,15
2020-06-18,5,0
2020-06-18,6,4121
2020-06-18,7,12807
2020-06-18,8,22491
2020-06-18,9,13432
2020-06-18,10,9912
2020-06-18,11,10128
2020-06-18,12,11207
2020-06-18,13,11733
2020-06-18,14,10910
2020-06-18,15,11314
2020-06-18,16,13344
2020-06-18,17,21014
2020-06-18,18,26548
2020-06-18,19,17141
2020-06-18,20,11909
2020-06-18,21,11893
2020-06-18,22,10897
2020-06-18,23,3053
2020-06-19,0,1369
2020-06-19,1,16
2020-06-19,5,0
2020-06-19,6,4102
2020-06-19,7,13029
2020-06-19,8,22238
2020-06-19,9,13308
2020-06-19,10,10420
2020-06-19,11,10805
2020-06-19,12,12086
2020-06-19,13,12861
2020-06-19,14,12209
2020-06-19,15,12905
2020-06-19,16,16181
2020-06-19,17,24090
2020-06-19,18,29723
2020-06-19,19,19796
2020-06-19,20,14036
2020-06-19,21,13931
2020-06-19,22,13283
2020-06-19,23,4119
2020-06-20,0,1437
2020-06-20,1,20
2020-06-20,5,1
2020-06-20,6,4040
2020-06-20,7,10846
2020-06-20,8,18020
2020-06-20,9,12172
2020-06-20,10,11440
2020-06-20,11,12871
2020-06-20,12,14207
2020-06-20,13,14549
2020-06-20,14,14290
2020-06-20,15,14507
2020-06-20,16,16699
2020-06-20,17,23813
2020-06-20,18,26636
2020-06-20,19,17524
2020-06-20,20,13460
2020-06-20,21,13576
2020-06-20,22,12318
2020-06-20,23,4544
2020-06-21,0,1732
2020-06-21,1,28
2020-06-21,5,1
2020-06-21,6,3473
2020-06-21,7,5802
2020-06-21,8,10113
2020-06-21,9,10838
2020-06-21,10,11335
2020-06-21,11,13748
2020-06-21,12,15272
2020-06-21,13,16241
2020-06-21,14,15432
2020-06-21,15,15507
2020-06-21,16,16961
2020-06-21,17,20589
2020-06-21,18,18702
2020-06-21,19,15982
2020-06-21,20,14415
2020-06-21,21,14015
2020-06-21,22,10913
2020-06-21,23,4482
2020-06-22,0,1011
2020-06-22,1,23
2020-06-22,5,0
2020-06-22,6,4486
2020-06-22,7,13173
2020-06-22,8,22743
2020-06-22,9,14053
2020-06-22,10,10292
2020-06-22,11,10686
2020-06-22,12,12174
2020-06-22,13,11729
2020-06-22,14,11453
2020-06-22,15,11214
2020-06-22,16,13429
2020-06-22,17,20105
2020-06-22,18,25204
2020-06-22,19,16344
2020-06-22,20,11431
2020-06-22,21,10997
2020-06-22,22,9537
2020-06-22,23,2809
2020-06-23,0,1022
2020-06-23,1,23
2020-06-23,5,0
2020-06-23,6,3964
2020-06-23,7,12706
2020-06-23,8,22661
2020-06-23,9,13920
2020-06-23,10,10344
2020-06-23,11,10204
2020-06-23,12,11964
2020-06-23,13,12672
2020-06-23,14,11717
2020-06-23,15,12278
2020-06-23,16,14475
2020-06-23,17,21902
2020-06-23,18,27028
2020-06-23,19,17343
2020-06-23,20,12555
2020-06-23,21,12392
2020-06-23,22,10573
2020-06-23,23,3163
2020-06-24,0,1956
2020-06-24,1,33
2020-06-24,5,0
2020-06-24,6,4107
2020-06-24,7,12572
2020-06-24,8,21843
2020-06-24,9,13865
2020-06-24,10,10924
2020-06-24,11,11998
2020-06-24,12,14650
2020-06-24,13,15681
2020-06-24,14,14635
2020-06-24,15,15516
2020-06-24,16,17727
2020-06-24,17,26547
2020-06-24,18,33639
2020-06-24,19,23639
2020-06-24,20,17726
2020-06-24,21,16866
2020-06-24,22,14537
2020-06-24,23,5198
2020-06-25,0,1163
2020-06-25,1,23
2020-06-25,5,1
2020-06-25,6,5233
2020-06-25,7,7856
2020-06-25,8,9791
2020-06-25,9,11707
2020-06-25,10,14197
2020-06-25,11,15038
2020-06-25,12,14571
2020-06-25,13,15400
2020-06-25,14,15342
2020-06-25,15,15805
2020-06-25,16,15408
2020-06-25,17,17543
2020-06-25,18,15678
2020-06-25,19,12363
2020-06-25,20,11181
2020-06-25,21,11207
2020-06-25,22,9633
2020-06-25,23,3633
2020-06-26,0,1768
2020-06-26,1,26
2020-06-26,5,1
2020-06-26,6,3515
2020-06-26,7,6447
2020-06-26,8,9141
2020-06-26,9,11421
2020-06-26,10,13969
2020-06-26,11,16184
2020-06-26,12,15510
2020-06-26,13,16456
2020-06-26,14,18183
2020-06-26,15,17011
2020-06-26,16,18120
2020-06-26,17,20728
2020-06-26,18,18437
2020-06-26,19,15076
2020-06-26,20,13964
2020-06-26,21,13625
2020-06-26,22,12685
2020-06-26,23,4645
2020-06-27,0,2608
2020-06-27,1,52
2020-06-27,5,0
2020-06-27,6,2910
2020-06-27,7,5128
2020-06-27,8,8637
2020-06-27,9,10664
2020-06-27,10,12779
2020-06-27,11,15457
2020-06-27,12,16502
2020-06-27,13,17230
2020-06-27,14,17062
2020-06-27,15,17575
2020-06-27,16,19586
2020-06-27,17,20947
2020-06-27,18,19333
2020-06-27,19,16466
2020-06-27,20,15249
2020-06-27,21,15420
2020-06-27,22,14063
2020-06-27,23,5884
2020-06-28,0,2815
2020-06-28,1,43
2020-06-28,5,0
2020-06-28,6,2392
2020-06-28,7,4238
2020-06-28,8,7766
2020-06-28,9,9603
2020-06-28,10,11887
2020-06-28,11,14249
2020-06-28,12,15917
2020-06-28,13,17444
2020-06-28,14,18521
2020-06-28,15,18404
2020-06-28,16,19672
2020-06-28,17,21991
2020-06-28,18,20012
2020-06-28,19,17301
2020-06-28,20,15762
2020-06-28,21,15225
2020-06-28,22,11740
2020-06-28,23,5968
2020-06-29,0,1222
2020-06-29,1,31
2020-06-29,5,0
2020-06-29,6,4436
2020-06-29,7,12964
2020-06-29,8,23916
2020-06-29,9,15214
2020-06-29,10,11656
2020-06-29,11,11996
2020-06-29,12,13063
2020-06-29,13,13655
2020-06-29,14,12622
2020-06-29,15,12516
2020-06-29,16,14101
2020-06-29,17,20695
2020-06-29,18,25728
2020-06-29,19,17495
2020-06-29,20,12347
2020-06-29,21,11737
2020-06-29,22,10315
2020-06-29,23,3129
2020-06-30,0,1199
2020-06-30,1,22
2020-06-30,5,1
2020-06-30,6,3808
2020-06-30,7,12271
2020-06-30,8,22547
2020-06-30,9,13754
2020-06-30,10,10353
2020-06-30,11,10850
2020-06-30,12,12131
2020-06-30,13,13146
2020-06-30,14,12028
2020-06-30,15,12180
2020-06-30,16,13851
2020-06-30,17,20697
2020-06-30,18,25905
2020-06-30,19,16855
2020-06-30,20,11870
2020-06-30,21,11938
2020-06-30,22,10111
2020-06-30,23,3157
2020-07-01,0,946
2020-07-01,1,14
2020-07-01,5,0
2020-07-01,6,3753
2020-07-01,7,12444
2020-07-01,8,23006
2020-07-01,9,13530
2020-07-01,10,9862
2020-07-01,11,10274
2020-07-01,12,11620
2020-07-01,13,12788
2020-07-01,14,11064
2020-07-01,15,11197
2020-07-01,16,13047
2020-07-01,17,20809
2020-07-01,18,26301
2020-07-01,19,16472
2020-07-01,20,11216
2020-07-01,21,11219
2020-07-01,22,9846
2020-07-01,23,2810
2020-07-02,0,993
2020-07-02,1,26
2020-07-02,5,0
2020-07-02,6,3683
2020-07-02,7,12273
2020-07-02,8,22623
2020-07-02,9,13511
2020-07-02,10,9801
2020-07-02,11,10523
2020-07-02,12,11895
2020-07-02,13,12658
2020-07-02,14,11111
2020-07-02,15,11767
2020-07-02,16,13778
2020-07-02,17,20922
2020-07-02,18,27772
2020-07-02,19,17846
2020-07-02,20,12138
2020-07-02,21,12070
2020-07-02,22,10270
2020-07-02,23,2942
2020-07-03,0,1611
2020-07-03,1,25
2020-07-03,5,0
2020-07-03,6,4024
2020-07-03,7,11881
2020-07-03,8,22414
2020-07-03,9,14005
2020-07-03,10,10628
2020-07-03,11,11632
2020-07-03,12,13286
2020-07-03,13,14788
2020-07-03,14,13684
2020-07-03,15,14317
2020-07-03,16,17041
2020-07-03,17,25829
2020-07-03,18,32945
2020-07-03,19,21986
2020-07-03,20,15507
2020-07-03,21,15479
2020-07-03,22,13932
2020-07-03,23,4889
2020-07-04,0,1495
2020-07-04,1,29
2020-07-04,5,2
2020-07-04,6,3699
2020-07-04,7,6588
2020-07-04,8,12016
2020-07-04,9,13274
2020-07-04,10,14072
2020-07-04,11,15997
2020-07-04,12,18284
2020-07-04,13,18728
2020-07-04,14,17292
2020-07-04,15,17638
2020-07-04,16,19590
2020-07-04,17,22733
2020-07-04,18,21177
2020-07-04,19,15871
2020-07-04,20,14122
2020-07-04,21,14190
2020-07-04,22,12602
2020-07-04,23,4440
2020-07-05,0,1222
2020-07-05,1,24
2020-07-05,5,0
2020-07-05,6,2769
2020-07-05,7,4521
2020-07-05,8,8905
2020-07-05,9,10293
2020-07-05,10,11735
2020-07-05,11,13217
2020-07-05,12,15333
2020-07-05,13,16709
2020-07-05,14,16689
2020-07-05,15,16663
2020-07-05,16,18591
2020-07-05,17,21969
2020-07-05,18,19823
2020-07-05,19,16398
2020-07-05,20,14694
2020-07-05,21,14222
2020-07-05,22,10309
2020-07-05,23,4292
2020-07-06,0,1028
2020-07-06,1,20
2020-07-06,5,1
2020-07-06,6,4532
2020-07-06,7,12906
2020-07-06,8,24767
2020-07-06,9,15213
2020-07-06,10,10946
2020-07-06,11,11171
2020-07-06,12,12407
2020-07-06,13,13419
2020-07-06,14,11671
2020-07-06,15,11873
2020-07-06,16,14148
2020-07-06,17,20618
2020-07-06,18,26759
2020-07-06,19,16635
2020-07-06,20,11032
2020-07-06,21,11270
2020-07-06,22,8945
2020-07-06,23,2804
2020-07-07,0,1009
2020-07-07,1,19
2020-07-07,5,0
2020-07-07,6,4027
2020-07-07,7,12497
2020-07-07,8,23994
2020-07-07,9,14026
2020-07-07,10,10338
2020-07-07,11,10451
2020-07-07,12,12226
2020-07-07,13,13161
2020-07-07,14,11714
2020-07-07,15,11549
2020-07-07,16,13931
2020-07-07,17,21726
2020-07-07,18,26587
2020-07-07,19,17217
2020-07-07,20,11670
2020-07-07,21,11817
2020-07-07,22,9490
2020-07-07,23,2913
2020-07-08,0,971
2020-07-08,1,15
2020-07-08,5,0
2020-07-08,6,4100
2020-07-08,7,12758
2020-07-08,8,23395
2020-07-08,9,14336
2020-07-08,10,10237
2020-07-08,11,10740
2020-07-08,12,12400
2020-07-08,13,13217
2020-07-08,14,11630
2020-07-08,15,11716
2020-07-08,16,14181
2020-07-08,17,21979
2020-07-08,18,27404
2020-07-08,19,17125
2020-07-08,20,12058
2020-07-08,21,11788
2020-07-08,22,9580
2020-07-08,23,2975
2020-07-09,0,1065
2020-07-09,1,22
2020-07-09,5,0
2020-07-09,6,3987
2020-07-09,7,12718
2020-07-09,8,23611
2020-07-09,9,14249
2020-07-09,10,10356
2020-07-09,11,10924
2020-07-09,12,12398
2020-07-09,13,13348
2020-07-09,14,11483
2020-07-09,15,11843
2020-07-09,16,14470
2020-07-09,17,21642
2020-07-09,18,27823
2020-07-09,19,17910
2020-07-09,20,12300
2020-07-09,21,12148
2020-07-09,22,10527
2020-07-09,23,3296
2020-07-10,0,1854
2020-07-10,1,34
2020-07-10,5,1
2020-07-10,6,4137
2020-07-10,7,12504
2020-07-10,8,23240
2020-07-10,9,15053
2020-07-10,10,11750
2020-07-10,11,12586
2020-07-10,12,14054
2020-07-10,13,15021
2020-07-10,14,14015
2020-07-10,15,14461
2020-07-10,16,17651
2020-07-10,17,26954
2020-07-10,18,34473
2020-07-10,19,23526
2020-07-10,20,16847
2020-07-10,21,16127
2020-07-10,22,14517
2020-07-10,23,5152
2020-07-11,0,1653
2020-07-11,1,28
2020-07-11,5,3
2020-07-11,6,4091
2020-07-11,7,7368
2020-07-11,8,12194
2020-07-11,9,13331
2020-07-11,10,15201
2020-07-11,11,17146
2020-07-11,12,17838
2020-07-11,13,18826
2020-07-11,14,17857
2020-07-11,15,18028
2020-07-11,16,20335
2020-07-11,17,23240
2020-07-11,18,20713
2020-07-11,19,16246
2020-07-11,20,14537
2020-07-11,21,14384
2020-07-11,22,12535
2020-07-11,23,4852
2020-07-12,0,1605
2020-07-12,1,37
2020-07-12,5,0
2020-07-12,6,2799
2020-07-12,7,5209
2020-07-12,8,8830
2020-07-12,9,10984
2020-07-12,10,12803
2020-07-12,11,15053
2020-07-12,12,16185
2020-07-12,13,17772
2020-07-12,14,17696
2020-07-12,15,18926
2020-07-12,16,20432
2020-07-12,17,23518
2020-07-12,18,20969
2020-07-12,19,18521
2020-07-12,20,16392
2020-07-12,21,15838
2020-07-12,22,12113
2020-07-12,23,5158
2020-07-13,0,1000
2020-07-13,1,22
2020-07-13,5,0
2020-07-13,6,4563
2020-07-13,7,13241
2020-07-13,8,24451
2020-07-13,9,14900
2020-07-13,10,10965
2020-07-13,11,11178
2020-07-13,12,12713
2020-07-13,13,13411
2020-07-13,14,11972
2020-07-13,15,12128
2020-07-13,16,14284
2020-07-13,17,20809
2020-07-13,18,26794
2020-07-13,19,17790
2020-07-13,20,11992
2020-07-13,21,11553
2020-07-13,22,9488
2020-07-13,23,3023
2020-07-14,0,980
2020-07-14,1,21
2020-07-14,5,2
2020-07-14,6,4024
2020-07-14,7,12363
2020-07-14,8,23349
2020-07-14,9,14313
2020-07-14,10,11014
2020-07-14,11,11978
2020-07-14,12,14203
2020-07-14,13,15151
2020-07-14,14,13382
2020-07-14,15,13320
2020-07-14,16,15283
2020-07-14,17,23386
2020-07-14,18,28172
2020-07-14,19,18134
2020-07-14,20,12840
2020-07-14,21,12244
2020-07-14,22,10585
2020-07-14,23,3184
2020-07-15,0,1116
2020-07-15,1,17
2020-07-15,5,0
2020-07-15,6,3972
2020-07-15,7,12822
2020-07-15,8,24034
2020-07-15,9,15813
2020-07-15,10,11440
2020-07-15,11,12601
2020-07-15,12,13907
2020-07-15,13,15119
2020-07-15,14,13277
2020-07-15,15,14064
2020-07-15,16,15648
2020-07-15,17,24456
2020-07-15,18,29333
2020-07-15,19,18443
2020-07-15,20,12631
2020-07-15,21,12651
2020-07-15,22,11608
2020-07-15,23,3445
2020-07-16,0,1241
2020-07-16,1,15
2020-07-16,5,0
2020-07-16,6,4134
2020-07-16,7,12324
2020-07-16,8,24270
2020-07-16,9,15662
2020-07-16,10,12072
2020-07-16,11,12564
2020-07-16,12,14340
2020-07-16,13,15364
2020-07-16,14,13600
2020-07-16,15,13566
2020-07-16,16,15635
2020-07-16,17,24489
2020-07-16,18,29743
2020-07-16,19,18941
2020-07-16,20,13398
2020-07-16,21,12814
2020-07-16,22,12202
2020-07-16,23,3652
2020-07-17,0,1772
2020-07-17,1,24
2020-07-17,5,3
2020-07-17,6,4366
2020-07-17,7,12284
2020-07-17,8,23924
2020-07-17,9,15198
2020-07-17,10,12921
2020-07-17,11,13641
2020-07-17,12,15636
2020-07-17,13,17127
2020-07-17,14,15696
2020-07-17,15,16121
2020-07-17,16,19489
2020-07-17,17,29328
2020-07-17,18,36252
2020-07-17,19,24709
2020-07-17,20,16801
2020-07-17,21,16420
2020-07-17,22,16069
2020-07-17,23,5909
2020-07-18,0,1878
2020-07-18,1,44
2020-07-18,5,0
2020-07-18,6,4416
2020-07-18,7,7501
2020-07-18,8,13323
2020-07-18,9,14418
2020-07-18,10,15881
2020-07-18,11,18598
2020-07-18,12,20172
2020-07-18,13,20524
2020-07-18,14,19570
2020-07-18,15,19454
2020-07-18,16,21010
2020-07-18,17,25055
2020-07-18,18,23341
2020-07-18,19,17688
2020-07-18,20,15862
2020-07-18,21,15404
2020-07-18,22,15075
2020-07-18,23,5491
2020-07-19,0,1929
2020-07-19,1,37
2020-07-19,5,0
2020-07-19,6,3030
2020-07-19,7,5529
2020-07-19,8,10944
2020-07-19,9,11883
2020-07-19,10,13559
2020-07-19,11,16494
2020-07-19,12,17493
2020-07-19,13,19673
2020-07-19,14,19647
2020-07-19,15,19616
2020-07-19,16,21631
2020-07-19,17,25143
2020-07-19,18,22340
2020-07-19,19,18806
2020-07-19,20,17477
2020-07-19,21,16258
2020-07-19,22,12221
2020-07-19,23,5752
2020-07-20,0,1089
2020-07-20,1,21
2020-07-20,5,0
2020-07-20,6,4548
2020-07-20,7,13101
2020-07-20,8,24859
2020-07-20,9,16263
2020-07-20,10,11989
2020-07-20,11,12399
2020-07-20,12,14413
2020-07-20,13,14891
2020-07-20,14,13307
2020-07-20,15,13167
2020-07-20,16,15584
2020-07-20,17,22930
2020-07-20,18,28327
2020-07-20,19,18013
2020-07-20,20,12551
2020-07-20,21,11859
2020-07-20,22,10946
2020-07-20,23,3378
2020-07-21,0,1091
2020-07-21,1,21
2020-07-21,5,0
2020-07-21,6,3903
2020-07-21,7,12462
2020-07-21,8,23821
2020-07-21,9,14856
2020-07-21,10,11255
2020-07-21,11,11963
2020-07-21,12,13817
2020-07-21,13,14693
2020-07-21,14,13198
2020-07-21,15,13824
2020-07-21,16,15992
2020-07-21,17,24276
2020-07-21,18,28158
2020-07-21,19,18232
2020-07-21,20,12536
2020-07-21,21,12266
2020-07-21,22,11387
2020-07-21,23,3180
2020-07-22,0,1188
2020-07-22,1,19
2020-07-22,5,0
2020-07-22,6,4166
2020-07-22,7,12835
2020-07-22,8,24415
2020-07-22,9,15570
2020-07-22,10,11331
2020-07-22,11,12180
2020-07-22,12,13443
2020-07-22,13,14977
2020-07-22,14,13279
2020-07-22,15,13390
2020-07-22,16,15544
2020-07-22,17,24776
2020-07-22,18,29312
2020-07-22,19,18593
2020-07-22,20,13041
2020-07-22,21,12658
2020-07-22,22,11943
2020-07-22,23,3453
2020-07-23,0,1160
2020-07-23,1,22
2020-07-23,5,0
2020-07-23,6,4015
2020-07-23,7,12665
2020-07-23,8,24164
2020-07-23,9,15206
2020-07-23,10,11436
2020-07-23,11,11869
2020-07-23,12,14132
2020-07-23,13,15073
2020-07-23,14,13146
2020-07-23,15,13786
2020-07-23,16,16317
2020-07-23,17,24466
2020-07-23,18,29703
2020-07-23,19,19109
2020-07-23,20,13059
2020-07-23,21,13413
2020-07-23,22,12156
2020-07-23,23,3550
2020-07-24,0,1891
2020-07-24,1,42
2020-07-24,5,0
2020-07-24,6,4086
2020-07-24,7,12397
2020-07-24,8,23700
2020-07-24,9,15371
2020-07-24,10,12445
2020-07-24,11,13499
2020-07-24,12,15834
2020-07-24,13,16749
2020-07-24,14,15515
2020-07-24,15,15947
2020-07-24,16,19261
2020-07-24,17,29720
2020-07-24,18,36955
2020-07-24,19,24426
2020-07-24,20,17397
2020-07-24,21,16824
2020-07-24,22,16385
2020-07-24,23,5532
2020-07-25,0,1710
2020-07-25,1,29
2020-07-25,5,0
2020-07-25,6,4507
2020-07-25,7,7780
2020-07-25,8,13098
2020-07-25,9,14414
2020-07-25,10,15951
2020-07-25,11,18150
2020-07-25,12,20117
2020-07-25,13,20633
2020-07-25,14,19121
2020-07-25,15,18647
2020-07-25,16,20274
2020-07-25,17,24882
2020-07-25,18,22454
2020-07-25,19,16926
2020-07-25,20,14984
2020-07-25,21,15518
2020-07-25,22,15017
2020-07-25,23,5302
2020-07-26,0,2103
2020-07-26,1,48
2020-07-26,5,0
2020-07-26,6,2894
2020-07-26,7,5049
2020-07-26,8,10291
2020-07-26,9,11202
2020-07-26,10,12790
2020-07-26,11,15480
2020-07-26,12,17959
2020-07-26,13,18840
2020-07-26,14,19088
2020-07-26,15,18824
2020-07-26,16,22199
2020-07-26,17,25577
2020-07-26,18,22381
2020-07-26,19,18563
2020-07-26,20,16679
2020-07-26,21,17144
2020-07-26,22,12542
2020-07-26,23,5615
2020-07-27,0,1099
2020-07-27,1,26
2020-07-27,5,0
2020-07-27,6,4479
2020-07-27,7,12720
2020-07-27,8,24658
2020-07-27,9,15314
2020-07-27,10,11578
2020-07-27,11,12328
2020-07-27,12,14126
2020-07-27,13,14720
2020-07-27,14,12944
2020-07-27,15,12584
2020-07-27,16,14911
2020-07-27,17,23229
2020-07-27,18,27980
2020-07-27,19,17582
2020-07-27,20,12169
2020-07-27,21,11891
2020-07-27,22,11469
2020-07-27,23,3187
2020-07-28,0,1061
2020-07-28,1,14
2020-07-28,5,0
2020-07-28,6,4023
2020-07-28,7,12389
2020-07-28,8,23478
2020-07-28,9,14747
2020-07-28,10,10820
2020-07-28,11,11624
2020-07-28,12,13537
2020-07-28,13,14293
2020-07-28,14,12293
2020-07-28,15,12151
2020-07-28,16,14817
2020-07-28,17,23605
2020-07-28,18,27664
2020-07-28,19,17702
2020-07-28,20,12329
2020-07-28,21,12060
2020-07-28,22,11700
2020-07-28,23,3222
2020-07-29,0,1313
2020-07-29,1,19
2020-07-29,5,1
2020-07-29,6,3955
2020-07-29,7,12466
2020-07-29,8,23475
2020-07-29,9,15372
2020-07-29,10,11316
2020-07-29,11,11835
2020-07-29,12,13492
2020-07-29,13,14791
2020-07-29,14,13031
2020-07-29,15,12984
2020-07-29,16,15716
2020-07-29,17,25041
2020-07-29,18,29043
2020-07-29,19,19115
2020-07-29,20,12750
2020-07-29,21,12981
2020-07-29,22,12306
2020-07-29,23,3582
2020-07-30,0,1131
2020-07-30,1,25
2020-07-30,5,1
2020-07-30,6,4221
2020-07-30,7,12847
2020-07-30,8,23853
2020-07-30,9,15806
2020-07-30,10,12341
2020-07-30,11,12653
2020-07-30,12,14622
2020-07-30,13,15537
2020-07-30,14,14197
2020-07-30,15,14487
2020-07-30,16,16367
2020-07-30,17,25606
2020-07-30,18,29821
2020-07-30,19,18867
2020-07-30,20,13525
2020-07-30,21,13425
2020-07-30,22,12651
2020-07-30,23,3573
2020-07-31,0,1903
2020-07-31,1,40
2020-07-31,5,0
2020-07-31,6,4765
2020-07-31,7,12545
2020-07-31,8,24016
2020-07-31,9,16154
2020-07-31,10,13700
2020-07-31,11,13957
2020-07-31,12,16058
2020-07-31,13,17492
2020-07-31,14,15820
2020-07-31,15,16583
2020-07-31,16,19745
2020-07-31,17,30440
2020-07-31,18,36744
2020-07-31,19,24663
2020-07-31,20,17515
2020-07-31,21,17013
2020-07-31,22,17150
2020-07-31,23,6135
2020-08-01,0,1689
2020-08-01,1,23
2020-08-01,5,1
2020-08-01,6,4581
2020-08-01,7,8021
2020-08-01,8,14827
2020-08-01,9,16614
2020-08-01,10,17880
2020-08-01,11,19308
2020-08-01,12,20873
2020-08-01,13,22235
2020-08-01,14,20249
2020-08-01,15,20285
2020-08-01,16,21711
2020-08-01,17,26722
2020-08-01,18,24009
2020-08-01,19,17983
2020-08-01,20,15867
2020-08-01,21,15419
2020-08-01,22,14720
2020-08-01,23,5347
2020-08-02,0,1823
2020-08-02,1,38
2020-08-02,5,0
2020-08-02,6,2714
2020-08-02,7,5169
2020-08-02,8,10206
2020-08-02,9,12014
2020-08-02,10,13542
2020-08-02,11,15517
2020-08-02,12,17354
2020-08-02,13,18789
2020-08-02,14,19023
2020-08-02,15,19498
2020-08-02,16,21555
2020-08-02,17,25727
2020-08-02,18,22102
2020-08-02,19,17865
2020-08-02,20,16392
2020-08-02,21,15182
2020-08-02,22,12205
2020-08-02,23,5690
2020-08-03,0,1032
2020-08-03,1,15
2020-08-03,5,0
2020-08-03,6,4363
2020-08-03,7,12711
2020-08-03,8,24373
2020-08-03,9,15523
2020-08-03,10,10969
2020-08-03,11,10740
2020-08-03,12,12276
2020-08-03,13,12632
2020-08-03,14,10709
2020-08-03,15,11063
2020-08-03,16,12860
2020-08-03,17,21369
2020-08-03,18,26998
2020-08-03,19,16489
2020-08-03,20,11203
2020-08-03,21,10257
2020-08-03,22,10647
2020-08-03,23,3173
2020-08-04,0,1020
2020-08-04,1,26
2020-08-04,5,0
2020-08-04,6,3708
2020-08-04,7,11975
2020-08-04,8,23331
2020-08-04,9,14328
2020-08-04,10,10190
2020-08-04,11,10661
2020-08-04,12,12845
2020-08-04,13,13485
2020-08-04,14,12054
2020-08-04,15,12167
2020-08-04,16,13896
2020-08-04,17,22632
2020-08-04,18,28353
2020-08-04,19,17037
2020-08-04,20,11883
2020-08-04,21,11631
2020-08-04,22,11735
2020-08-04,23,3459
2020-08-05,0,1007
2020-08-05,1,26
2020-08-05,5,1
2020-08-05,6,4016
2020-08-05,7,12436
2020-08-05,8,23657
2020-08-05,9,15056
2020-08-05,10,10718
2020-08-05,11,11376
2020-08-05,12,12981
2020-08-05,13,14133
2020-08-05,14,12450
2020-08-05,15,12429
2020-08-05,16,15030
2020-08-05,17,24162
2020-08-05,18,28387
2020-08-05,19,18471
2020-08-05,20,12783
2020-08-05,21,12355
2020-08-05,22,12164
2020-08-05,23,3431
2020-08-06,0,1235
2020-08-06,1,24
2020-08-06,5,0
2020-08-06,6,4023
2020-08-06,7,12448
2020-08-06,8,23563
2020-08-06,9,15224
2020-08-06,10,11294
2020-08-06,11,11646
2020-08-06,12,13206
2020-08-06,13,14977
2020-08-06,14,13005
2020-08-06,15,13343
2020-08-06,16,15791
2020-08-06,17,24661
2020-08-06,18,30080
2020-08-06,19,18880
2020-08-06,20,13229
2020-08-06,21,13548
2020-08-06,22,12529
2020-08-06,23,3650
2020-08-07,0,1736
2020-08-07,1,37
2020-08-07,5,0
2020-08-07,6,4215
2020-08-07,7,12365
2020-08-07,8,23376
2020-08-07,9,15243
2020-08-07,10,12208
2020-08-07,11,13023
2020-08-07,12,15339
2020-08-07,13,16791
2020-08-07,14,15212
2020-08-07,15,15660
2020-08-07,16,19248
2020-08-07,17,30614
2020-08-07,18,37538
2020-08-07,19,25696
2020-08-07,20,18160
2020-08-07,21,17618
2020-08-07,22,16918
2020-08-07,23,5839
2020-08-08,0,1444
2020-08-08,1,31
2020-08-08,5,0
2020-08-08,6,3771
2020-08-08,7,6817
2020-08-08,8,12556
2020-08-08,9,13601
2020-08-08,10,14586
2020-08-08,11,16176
2020-08-08,12,17616
2020-08-08,13,18661
2020-08-08,14,17157
2020-08-08,15,16956
2020-08-08,16,19167
2020-08-08,17,22787
2020-08-08,18,19801
2020-08-08,19,14386
2020-08-08,20,12586
2020-08-08,21,12968
2020-08-08,22,12500
2020-08-08,23,4476
2020-08-09,0,2369
2020-08-09,1,43
2020-08-09,5,0
2020-08-09,6,3171
2020-08-09,7,5536
2020-08-09,8,10931
2020-08-09,9,12014
2020-08-09,10,13458
2020-08-09,11,15807
2020-08-09,12,17941
2020-08-09,13,19002
2020-08-09,14,18994
2020-08-09,15,19691
2020-08-09,16,22157
2020-08-09,17,26107
2020-08-09,18,22621
2020-08-09,19,18564
2020-08-09,20,17348
2020-08-09,21,16943
2020-08-09,22,13385
2020-08-09,23,6875
2020-08-10,0,1176
2020-08-10,1,21
2020-08-10,5,1
2020-08-10,6,4676
2020-08-10,7,13373
2020-08-10,8,24775
2020-08-10,9,16206
2020-08-10,10,12277
2020-08-10,11,12593
2020-08-10,12,13956
2020-08-10,13,14671
2020-08-10,14,13320
2020-08-10,15,13344
2020-08-10,16,15747
2020-08-10,17,24241
2020-08-10,18,29177
2020-08-10,19,18730
2020-08-10,20,13174
2020-08-10,21,12640
2020-08-10,22,11669
2020-08-10,23,3651
2020-08-11,0,1037
2020-08-11,1,21
2020-08-11,5,0
2020-08-11,6,3922
2020-08-11,7,12472
2020-08-11,8,23822
2020-08-11,9,14917
2020-08-11,10,11217
2020-08-11,11,11358
2020-08-11,12,13523
2020-08-11,13,14574
2020-08-11,14,12545
2020-08-11,15,12355
2020-08-11,16,14266
2020-08-11,17,23694
2020-08-11,18,28376
2020-08-11,19,17552
2020-08-11,20,12140
2020-08-11,21,11645
2020-08-11,22,12080
2020-08-11,23,3140
